type,month,benchmark,price_index,area
Detached,2009-06-01,539700,133.9,New Westminster
Detached,2009-06-01,785800,125.1,North Vancouver
Detached,2009-06-01,453000,127.7,Pitt Meadows
Detached,2009-06-01,476500,127.1,Port Coquitlam
Detached,2009-06-01,688800,127.2,Port Moody
Detached,2009-06-01,692000,138.8,Richmond
Detached,2009-06-01,468400,124.5,Squamish
Detached,2009-06-01,364200,127.6,Sunshine Coast
Detached,2009-06-01,601900,129.6,Tsawwassen
Detached,2009-06-01,615300,136.0,Vancouver East
Detached,2009-06-01,1399700,143.7,Vancouver West
Detached,2009-06-01,1278000,121.5,West Vancouver
Detached,2009-06-01,879200,121.7,Whistler
Townhouse,2009-06-01,408200,131.9,Greater Vancouver
Townhouse,2009-06-01,368900,132.3,Burnaby East
Townhouse,2009-06-01,360400,134.4,Burnaby North
Townhouse,2009-06-01,369600,132.6,Burnaby South
Townhouse,2009-06-01,347300,127.6,Coquitlam
Townhouse,2009-06-01,399600,132.4,Ladner
Townhouse,2009-06-01,358900,129.9,Lower Mainland
Townhouse,2009-06-01,269500,130.9,Maple Ridge
Townhouse,2009-06-01,348700,131.0,New Westminster
Townhouse,2009-06-01,524800,125.6,North Vancouver
Townhouse,2009-06-01,306900,132.8,Pitt Meadows
Townhouse,2009-06-01,345200,130.9,Port Coquitlam
Townhouse,2009-06-01,379100,128.1,Port Moody
Townhouse,2009-06-01,411400,133.0,Richmond
Townhouse,2009-06-01,350800,127.3,Squamish
Townhouse,2009-06-01,400600,132.4,Tsawwassen
Townhouse,2009-06-01,447700,147.6,Vancouver East
Townhouse,2009-06-01,588900,133.2,Vancouver West
Townhouse,2009-06-01,439800,117.6,Whistler
Townhouse,2009-06-01,340200,136.8,Greater Vancouver
Townhouse,2009-06-01,372000,141.2,Burnaby East
Apartment,2009-06-01,340200,136.8,Greater Vancouver
Apartment,2009-06-01,372000,141.2,Burnaby East
Apartment,2009-06-01,312300,132.0,Burnaby North
Apartment,2009-06-01,335000,134.5,Burnaby South
Apartment,2009-06-01,234000,128.8,Coquitlam
Apartment,2009-06-01,280800,133.1,Ladner
Apartment,2009-06-01,315200,137.6,Lower Mainland
Apartment,2009-06-01,183900,132.8,Maple Ridge
Apartment,2009-06-01,245500,139.8,New Westminster
Apartment,2009-06-01,316500,128.8,North Vancouver
Apartment,2009-06-01,224700,132.8,Pitt Meadows
Apartment,2009-06-01,231800,137.4,Port Coquitlam
Apartment,2009-06-01,303100,126.3,Port Moody
Apartment,2009-06-01,322800,136.3,Richmond
Apartment,2009-06-01,278500,134.1,Squamish
Apartment,2009-06-01,315600,133.1,Tsawwassen
Apartment,2009-06-01,270600,149.3,Vancouver East
Apartment,2009-06-01,427600,138.4,Vancouver West
Apartment,2009-06-01,571200,124.8,West Vancouver
Apartment,2009-06-01,413000,135.4,Whistler
Residential  - all types,2009-05-01,504800,132.1,Greater Vancouver
Residential  - all types,2009-05-01,568300,123.2,Bowen Island
Residential  - all types,2009-05-01,478900,132.2,Burnaby East
Residential  - all types,2009-05-01,437900,131.6,Burnaby North
Residential  - all types,2009-05-01,467300,132.1,Burnaby South
Residential  - all types,2009-05-01,429000,126.9,Coquitlam
Residential  - all types,2009-05-01,464400,129.2,Ladner
Residential  - all types,2009-05-01,464700,131.0,Lower Mainland
Residential  - all types,2009-05-01,369900,125.0,Maple Ridge
Residential  - all types,2009-05-01,320000,136.3,New Westminster
Residential  - all types,2009-05-01,551800,124.5,North Vancouver
Residential  - all types,2009-05-01,354100,129.6,Pitt Meadows
Residential  - all types,2009-05-01,368500,130.6,Port Coquitlam
Residential  - all types,2009-05-01,455000,125.8,Port Moody
Residential  - all types,2009-05-01,464500,134.6,Richmond
Residential  - all types,2009-05-01,391900,127.7,Squamish
Residential  - all types,2009-05-01,359600,126.0,Sunshine Coast
Residential  - all types,2009-05-01,517300,129.6,Tsawwassen
Residential  - all types,2009-05-01,478000,140.0,Vancouver East
Residential  - all types,2009-05-01,644400,135.8,Vancouver West
Residential  - all types,2009-05-01,1128500,121.1,West Vancouver
Residential  - all types,2009-05-01,537600,124.9,Whistler
Detached,2009-05-01,705900,130.2,Greater Vancouver
Detached,2009-05-01,568300,123.2,Bowen Island
Detached,2009-05-01,584500,130.7,Burnaby East
Detached,2009-05-01,688300,133.1,Burnaby North
Detached,2009-05-01,684300,131.0,Burnaby South
Detached,2009-05-01,569600,126.2,Coquitlam
Detached,2009-05-01,528400,127.5,Ladner
Detached,2009-05-01,603600,128.2,Lower Mainland
Detached,2009-05-01,427500,121.8,Maple Ridge
Detached,2009-05-01,528900,131.2,New Westminster
Detached,2009-05-01,771400,122.8,North Vancouver
Detached,2009-05-01,447700,126.2,Pitt Meadows
Detached,2009-05-01,471600,125.8,Port Coquitlam
Detached,2009-05-01,685500,126.6,Port Moody
Detached,2009-05-01,685100,137.4,Richmond
Detached,2009-05-01,462400,122.9,Squamish
Detached,2009-05-01,359700,126.0,Sunshine Coast
Detached,2009-05-01,594900,128.1,Tsawwassen
Detached,2009-05-01,608000,134.4,Vancouver East
Detached,2009-05-01,1375300,141.2,Vancouver West
Detached,2009-05-01,1266500,120.4,West Vancouver
Detached,2009-05-01,871300,120.6,Whistler
Townhouse,2009-05-01,403800,130.5,Greater Vancouver
Townhouse,2009-05-01,366100,131.3,Burnaby East
Townhouse,2009-05-01,354200,132.1,Burnaby North
Townhouse,2009-05-01,364500,130.8,Burnaby South
Townhouse,2009-05-01,344800,126.7,Coquitlam
Townhouse,2009-05-01,395400,131.0,Ladner
Townhouse,2009-05-01,356100,128.9,Lower Mainland
Townhouse,2009-05-01,267800,130.1,Maple Ridge
Townhouse,2009-05-01,345800,129.9,New Westminster
Townhouse,2009-05-01,518500,124.1,North Vancouver
Townhouse,2009-05-01,305500,132.2,Pitt Meadows
Townhouse,2009-05-01,343600,130.3,Port Coquitlam
Townhouse,2009-05-01,376400,127.2,Port Moody
Townhouse,2009-05-01,409200,132.3,Richmond
Townhouse,2009-05-01,351600,127.6,Squamish
Townhouse,2009-05-01,396400,131.0,Tsawwassen
Townhouse,2009-05-01,435600,143.6,Vancouver East
Townhouse,2009-05-01,577400,130.6,Vancouver West
Townhouse,2009-05-01,443500,118.6,Whistler
Townhouse,2009-05-01,334300,134.4,Greater Vancouver
Townhouse,2009-05-01,367800,139.6,Burnaby East
Apartment,2009-05-01,334300,134.4,Greater Vancouver
Apartment,2009-05-01,367800,139.6,Burnaby East
Apartment,2009-05-01,308500,130.4,Burnaby North
Apartment,2009-05-01,332000,133.3,Burnaby South
Apartment,2009-05-01,232200,127.8,Coquitlam
Apartment,2009-05-01,282300,133.8,Ladner
Apartment,2009-05-01,310600,135.6,Lower Mainland
Apartment,2009-05-01,183200,132.3,Maple Ridge
Apartment,2009-05-01,243500,138.7,New Westminster
Apartment,2009-05-01,310800,126.5,North Vancouver
Apartment,2009-05-01,223900,132.3,Pitt Meadows
Apartment,2009-05-01,230400,136.6,Port Coquitlam
Apartment,2009-05-01,298100,124.2,Port Moody
Apartment,2009-05-01,316900,133.8,Richmond
Apartment,2009-05-01,278300,134.0,Squamish
Apartment,2009-05-01,317300,133.8,Tsawwassen
Apartment,2009-05-01,266600,147.1,Vancouver East
Apartment,2009-05-01,416500,134.8,Vancouver West
Apartment,2009-05-01,566600,123.8,West Vancouver
Apartment,2009-05-01,410000,134.4,Whistler
Residential  - all types,2009-04-01,497600,130.2,Greater Vancouver
Residential  - all types,2009-04-01,564600,122.4,Bowen Island
Residential  - all types,2009-04-01,471300,130.1,Burnaby East
Residential  - all types,2009-04-01,431900,129.8,Burnaby North
Residential  - all types,2009-04-01,460600,130.2,Burnaby South
Residential  - all types,2009-04-01,425600,125.9,Coquitlam
Residential  - all types,2009-04-01,464400,129.2,Ladner
Residential  - all types,2009-04-01,459300,129.5,Lower Mainland
Residential  - all types,2009-04-01,367900,124.3,Maple Ridge
Residential  - all types,2009-04-01,316700,134.9,New Westminster
Residential  - all types,2009-04-01,542500,122.4,North Vancouver
Residential  - all types,2009-04-01,351400,128.6,Pitt Meadows
Residential  - all types,2009-04-01,365700,129.6,Port Coquitlam
Residential  - all types,2009-04-01,450600,124.6,Port Moody
Residential  - all types,2009-04-01,458700,132.9,Richmond
Residential  - all types,2009-04-01,389700,127.0,Squamish
Residential  - all types,2009-04-01,355100,124.4,Sunshine Coast
Residential  - all types,2009-04-01,513800,128.7,Tsawwassen
Residential  - all types,2009-04-01,470800,137.9,Vancouver East
Residential  - all types,2009-04-01,627800,132.3,Vancouver West
Residential  - all types,2009-04-01,1120100,120.2,West Vancouver
Residential  - all types,2009-04-01,536700,124.7,Whistler
Detached,2009-04-01,697200,128.6,Greater Vancouver
Detached,2009-04-01,564600,122.4,Bowen Island
Detached,2009-04-01,570600,127.6,Burnaby East
Detached,2009-04-01,678400,131.2,Burnaby North
Detached,2009-04-01,668700,128.0,Burnaby South
Detached,2009-04-01,565100,125.2,Coquitlam
Detached,2009-04-01,529200,127.7,Ladner
Detached,2009-04-01,598000,127.0,Lower Mainland
Detached,2009-04-01,425400,121.2,Maple Ridge
Detached,2009-04-01,518000,128.5,New Westminster
Detached,2009-04-01,757600,120.6,North Vancouver
Detached,2009-04-01,442700,124.8,Pitt Meadows
Detached,2009-04-01,466700,124.5,Port Coquitlam
Detached,2009-04-01,683400,126.2,Port Moody
Detached,2009-04-01,678100,136.0,Richmond
Detached,2009-04-01,457100,121.5,Squamish
Detached,2009-04-01,355100,124.4,Sunshine Coast
Detached,2009-04-01,588000,126.6,Tsawwassen
Detached,2009-04-01,600400,132.7,Vancouver East
Detached,2009-04-01,1350000,138.6,Vancouver West
Detached,2009-04-01,1257000,119.5,West Vancouver
Detached,2009-04-01,864000,119.6,Whistler
Townhouse,2009-04-01,400100,129.3,Greater Vancouver
Townhouse,2009-04-01,363300,130.3,Burnaby East
Townhouse,2009-04-01,348300,129.9,Burnaby North
Townhouse,2009-04-01,359500,129.0,Burnaby South
Townhouse,2009-04-01,342100,125.7,Coquitlam
Townhouse,2009-04-01,391400,129.7,Ladner
Townhouse,2009-04-01,353400,127.9,Lower Mainland
Townhouse,2009-04-01,266400,129.4,Maple Ridge
Townhouse,2009-04-01,342600,128.7,New Westminster
Townhouse,2009-04-01,512200,122.6,North Vancouver
Townhouse,2009-04-01,304100,131.6,Pitt Meadows
Townhouse,2009-04-01,342000,129.7,Port Coquitlam
Townhouse,2009-04-01,373700,126.3,Port Moody
Townhouse,2009-04-01,406800,131.5,Richmond
Townhouse,2009-04-01,352400,127.9,Squamish
Townhouse,2009-04-01,392500,129.7,Tsawwassen
Townhouse,2009-04-01,424100,139.8,Vancouver East
Townhouse,2009-04-01,565900,128.0,Vancouver West
Townhouse,2009-04-01,447600,119.7,Whistler
Townhouse,2009-04-01,328500,132.1,Greater Vancouver
Townhouse,2009-04-01,363800,138.1,Burnaby East
Apartment,2009-04-01,328500,132.1,Greater Vancouver
Apartment,2009-04-01,363800,138.1,Burnaby East
Apartment,2009-04-01,304500,128.7,Burnaby North
Apartment,2009-04-01,328800,132.0,Burnaby South
Apartment,2009-04-01,230300,126.8,Coquitlam
Apartment,2009-04-01,283800,134.5,Ladner
Apartment,2009-04-01,305800,133.5,Lower Mainland
Apartment,2009-04-01,182500,131.8,Maple Ridge
Apartment,2009-04-01,241800,137.7,New Westminster
Apartment,2009-04-01,305200,124.2,North Vancouver
Apartment,2009-04-01,223000,131.8,Pitt Meadows
Apartment,2009-04-01,229200,135.9,Port Coquitlam
Apartment,2009-04-01,293000,122.1,Port Moody
Apartment,2009-04-01,311000,131.3,Richmond
Apartment,2009-04-01,278000,133.9,Squamish
Apartment,2009-04-01,319000,134.5,Tsawwassen
Apartment,2009-04-01,262500,144.8,Vancouver East
Apartment,2009-04-01,404400,130.9,Vancouver West
Apartment,2009-04-01,562100,122.8,West Vancouver
Apartment,2009-04-01,406600,133.3,Whistler
Residential  - all types,2009-03-01,490700,128.4,Greater Vancouver
Residential  - all types,2009-03-01,560400,121.5,Bowen Island
Residential  - all types,2009-03-01,463400,127.9,Burnaby East
Residential  - all types,2009-03-01,425900,128.0,Burnaby North
Residential  - all types,2009-03-01,454200,128.4,Burnaby South
Residential  - all types,2009-03-01,422200,124.9,Coquitlam
Residential  - all types,2009-03-01,464100,129.1,Ladner
Residential  - all types,2009-03-01,454400,128.1,Lower Mainland
Residential  - all types,2009-03-01,366100,123.7,Maple Ridge
Residential  - all types,2009-03-01,313500,133.5,New Westminster
Residential  - all types,2009-03-01,533200,120.3,North Vancouver
Residential  - all types,2009-03-01,348900,127.7,Pitt Meadows
Residential  - all types,2009-03-01,363200,128.7,Port Coquitlam
Residential  - all types,2009-03-01,446600,123.5,Port Moody
Residential  - all types,2009-03-01,453100,131.3,Richmond
Residential  - all types,2009-03-01,387600,126.3,Squamish
Residential  - all types,2009-03-01,350500,122.8,Sunshine Coast
Residential  - all types,2009-03-01,510600,127.9,Tsawwassen
Residential  - all types,2009-03-01,464000,135.9,Vancouver East
Residential  - all types,2009-03-01,614000,129.4,Vancouver West
Residential  - all types,2009-03-01,1110800,119.2,West Vancouver
Residential  - all types,2009-03-01,535900,124.5,Whistler
Detached,2009-03-01,688500,127.0,Greater Vancouver
Detached,2009-03-01,560400,121.5,Bowen Island
Detached,2009-03-01,557200,124.6,Burnaby East
Detached,2009-03-01,668600,129.3,Burnaby North
Detached,2009-03-01,653500,125.1,Burnaby South
Detached,2009-03-01,560600,124.2,Coquitlam
Detached,2009-03-01,530000,127.9,Ladner
Detached,2009-03-01,592300,125.8,Lower Mainland
Detached,2009-03-01,423300,120.6,Maple Ridge
Detached,2009-03-01,507500,125.9,New Westminster
Detached,2009-03-01,743800,118.4,North Vancouver
Detached,2009-03-01,437700,123.4,Pitt Meadows
Detached,2009-03-01,462200,123.3,Port Coquitlam
Detached,2009-03-01,680700,125.7,Port Moody
Detached,2009-03-01,671100,134.6,Richmond
Detached,2009-03-01,452600,120.3,Squamish
Detached,2009-03-01,350800,122.9,Sunshine Coast
Detached,2009-03-01,581000,125.1,Tsawwassen
Detached,2009-03-01,593100,131.1,Vancouver East
Detached,2009-03-01,1326600,136.2,Vancouver West
Detached,2009-03-01,1245400,118.4,West Vancouver
Detached,2009-03-01,856800,118.6,Whistler
Townhouse,2009-03-01,396100,128.0,Greater Vancouver
Townhouse,2009-03-01,360200,129.2,Burnaby East
Townhouse,2009-03-01,342400,127.7,Burnaby North
Townhouse,2009-03-01,354800,127.3,Burnaby South
Townhouse,2009-03-01,339400,124.7,Coquitlam
Townhouse,2009-03-01,387200,128.3,Ladner
Townhouse,2009-03-01,350900,127.0,Lower Mainland
Townhouse,2009-03-01,264700,128.6,Maple Ridge
Townhouse,2009-03-01,339700,127.6,New Westminster
Townhouse,2009-03-01,506000,121.1,North Vancouver
Townhouse,2009-03-01,302800,131.0,Pitt Meadows
Townhouse,2009-03-01,340200,129.0,Port Coquitlam
Townhouse,2009-03-01,371100,125.4,Port Moody
Townhouse,2009-03-01,404300,130.7,Richmond
Townhouse,2009-03-01,353200,128.2,Squamish
Townhouse,2009-03-01,388200,128.3,Tsawwassen
Townhouse,2009-03-01,412800,136.1,Vancouver East
Townhouse,2009-03-01,554400,125.4,Vancouver West
Townhouse,2009-03-01,451700,120.8,Whistler
Townhouse,2009-03-01,323300,130.0,Greater Vancouver
Townhouse,2009-03-01,359900,136.6,Burnaby East
Apartment,2009-03-01,323300,130.0,Greater Vancouver
Apartment,2009-03-01,359900,136.6,Burnaby East
Apartment,2009-03-01,300700,127.1,Burnaby North
Apartment,2009-03-01,325500,130.7,Burnaby South
Apartment,2009-03-01,228700,125.9,Coquitlam
Apartment,2009-03-01,285200,135.2,Ladner
Apartment,2009-03-01,301700,131.7,Lower Mainland
Apartment,2009-03-01,181800,131.3,Maple Ridge
Apartment,2009-03-01,239900,136.6,New Westminster
Apartment,2009-03-01,299800,122.0,North Vancouver
Apartment,2009-03-01,222200,131.3,Pitt Meadows
Apartment,2009-03-01,228100,135.2,Port Coquitlam
Apartment,2009-03-01,288000,120.0,Port Moody
Apartment,2009-03-01,305300,128.9,Richmond
Apartment,2009-03-01,277800,133.8,Squamish
Apartment,2009-03-01,320600,135.2,Tsawwassen
Apartment,2009-03-01,258500,142.6,Vancouver East
Apartment,2009-03-01,395200,127.9,Vancouver West
Apartment,2009-03-01,557000,121.7,West Vancouver
Apartment,2009-03-01,403500,132.3,Whistler
Residential  - all types,2009-02-01,494100,129.3,Greater Vancouver
Residential  - all types,2009-02-01,560000,121.4,Bowen Island
Residential  - all types,2009-02-01,467700,129.1,Burnaby East
Residential  - all types,2009-02-01,428300,128.7,Burnaby North
Residential  - all types,2009-02-01,459900,130.0,Burnaby South
Residential  - all types,2009-02-01,428300,126.7,Coquitlam
Residential  - all types,2009-02-01,465500,129.5,Ladner
Residential  - all types,2009-02-01,458600,129.3,Lower Mainland
Residential  - all types,2009-02-01,369600,124.9,Maple Ridge
Residential  - all types,2009-02-01,315800,134.5,New Westminster
Residential  - all types,2009-02-01,539000,121.6,North Vancouver
Residential  - all types,2009-02-01,349800,128.0,Pitt Meadows
Residential  - all types,2009-02-01,366600,129.9,Port Coquitlam
Residential  - all types,2009-02-01,455700,126.0,Port Moody
Residential  - all types,2009-02-01,456900,132.4,Richmond
Residential  - all types,2009-02-01,390900,127.4,Squamish
Residential  - all types,2009-02-01,353100,123.7,Sunshine Coast
Residential  - all types,2009-02-01,509000,127.5,Tsawwassen
Residential  - all types,2009-02-01,466400,136.6,Vancouver East
Residential  - all types,2009-02-01,614500,129.5,Vancouver West
Residential  - all types,2009-02-01,1118200,120.0,West Vancouver
Residential  - all types,2009-02-01,541500,125.8,Whistler
Detached,2009-02-01,693400,127.9,Greater Vancouver
Detached,2009-02-01,560000,121.4,Bowen Island
Detached,2009-02-01,559400,125.1,Burnaby East
Detached,2009-02-01,668600,129.3,Burnaby North
Detached,2009-02-01,662900,126.9,Burnaby South
Detached,2009-02-01,570500,126.4,Coquitlam
Detached,2009-02-01,532500,128.5,Ladner
Detached,2009-02-01,597000,126.8,Lower Mainland
Detached,2009-02-01,427200,121.7,Maple Ridge
Detached,2009-02-01,511100,126.8,New Westminster
Detached,2009-02-01,753200,119.9,North Vancouver
Detached,2009-02-01,437400,123.3,Pitt Meadows
Detached,2009-02-01,467900,124.8,Port Coquitlam
Detached,2009-02-01,691500,127.7,Port Moody
Detached,2009-02-01,676600,135.7,Richmond
Detached,2009-02-01,458600,121.9,Squamish
Detached,2009-02-01,353400,123.8,Sunshine Coast
Detached,2009-02-01,576800,124.2,Tsawwassen
Detached,2009-02-01,593600,131.2,Vancouver East
Detached,2009-02-01,1327600,136.3,Vancouver West
Detached,2009-02-01,1253800,119.2,West Vancouver
Detached,2009-02-01,879900,121.8,Whistler
Townhouse,2009-02-01,399200,129.0,Greater Vancouver
Townhouse,2009-02-01,366100,131.3,Burnaby East
Townhouse,2009-02-01,345400,128.8,Burnaby North
Townhouse,2009-02-01,358100,128.5,Burnaby South
Townhouse,2009-02-01,343200,126.1,Coquitlam
Townhouse,2009-02-01,384200,127.3,Ladner
Townhouse,2009-02-01,354700,128.4,Lower Mainland
Townhouse,2009-02-01,268400,130.4,Maple Ridge
Townhouse,2009-02-01,337800,126.9,New Westminster
Townhouse,2009-02-01,511400,122.4,North Vancouver
Townhouse,2009-02-01,304400,131.7,Pitt Meadows
Townhouse,2009-02-01,341200,129.4,Port Coquitlam
Townhouse,2009-02-01,377000,127.4,Port Moody
Townhouse,2009-02-01,408000,131.9,Richmond
Townhouse,2009-02-01,353800,128.4,Squamish
Townhouse,2009-02-01,385200,127.3,Tsawwassen
Townhouse,2009-02-01,414000,136.5,Vancouver East
Townhouse,2009-02-01,554400,125.4,Vancouver West
Townhouse,2009-02-01,455900,121.9,Whistler
